"(9, 20)",-59928.637024438896,-56040.99089284478,-48125.30622539767,-31903.90591060135,-28175.71344864939,-31976.002093757696,-42677.59206291414,-49540.91901448111,-57615.18864224709,-60941.568967706495,-63070.45609834031,-63433.60410415746,-62937.38933410765,-61290.99721127357,-57788.24648225296,-54577.92529241361,-46884.41056239629,-37385.629071045965,-23428.867747749817,-7777.368745257224,0.0,0.0,0.0
"(18, 0)",-72077.61531500559,-70674.09940755759,-68061.99369557171,-66805.37922784082,-66535.36658468175,-66757.26661738838,-68104.11995445487,-69967.93581867189,-72648.52445971145,-74642.75187285063,-75663.97526897563,-75740.17814963768,-75676.69529802012,-75150.95877237382,-73859.02940650201,-72952.67996556043,-70226.23184629172,-65897.30888997755,-60001.213263879334,-44349.53309162532,-25129.46764547918,0.0,0.0
"(18, 4)",-67554.22073942934,-67332.12354209916,-66750.99633115693,-65939.04562490035,-65687.38823981203,-65987.63248318512,-67284.19244832672,-69011.92519374112,-71970.07953202196,-73866.48580926021,-75248.46863175863,-75396.38515606619,-74879.16500377443,-73980.05156283898,-71186.09387193083,-69801.91260392831,-59900.899070251435,-50251.47036585274,-41075.4628738498,-25433.071713869715,-5897.811304764169,0.0,0.0
"(18, 8)",-65346.17749813498,-63763.50690092026,-61487.992745616866,-60050.38498396263,-59409.52301743281,-60103.437533639706,-63129.84263602105,-66192.64442774298,-70349.97782523105,-72523.66614060252,-74338.7438954496,-74711.68800623126,-71508.70361196366,-61925.16968127453,-58718.31704975762,-55903.921839949246,-49095.92180574352,-40985.489679770064,-27148.523711259793,-11506.70941744428,0.0,0.0,0.0
"(18, 12)",-62874.937094873545,-62427.91306261613,-48002.14761735997,-45190.46867653491,-44526.51199555543,-44853.22614672213,-47062.12440741308,-50638.46248790053,-56021.94108577126,-60069.68168637602,-62361.67220596517,-62886.70084771075,-62275.4381103558,-60113.99870403704,-56079.96017812114,-51690.77986766662,-42424.91965424338,-31461.044700749986,-16917.222320408157,-4645.30621888667,0.0,0.0,0.0
"(18, 16)",-56193.94739954196,-51307.1450315691,-45228.616573485495,-42188.335525096714,-41466.02191083786,-42118.44284059982,-44820.67769833309,-48086.001732056975,-54238.57910617737,-58312.5129177659,-61132.389639910965,-61666.30338425829,-60495.33945896945,-57595.57833698031,-51729.43582803014,-45700.45802238423,-33158.88452578374,-20402.4518231808,-7184.615200877422,-47.508813602250015,0.0,0.0,0.0
"(18, 20)",-54939.45060304804,-48250.74783261308,-40425.84832452429,-20150.413119551187,-18204.874228591427,-20593.690672502435,-29994.484837329037,-38507.02283826796,-50000.41853316768,-55113.38723773756,-59438.32573998828,-60072.82227420861,-58382.39309919658,-54360.04741230472,-46395.789994766514,-37201.954074102505,-24079.662360013717,-11403.822203040349,-2464.1824516929996,0.0,0.0,0.0,0.0
"(27, 0)",-69319.49690393955,-67540.53679039613,-66359.44682581241,-65834.43613871462,-65615.49814096541,-65637.60651343041,-66123.73212396151,-67375.15699974896,-69662.35708539799,-72392.37247678923,-74309.94125387163,-74631.24083092868,-74286.3847801143,-72467.60593772706,-67944.50880448868,-64589.905143370204,-57389.15611014938,-43817.54378871473,-28121.12013777292,-12100.343137735556,0.0,0.0,0.0
"(27, 4)",-66926.42612971956,-66360.29240364335,-65295.40475723533,-64592.84433600966,-64351.144574339865,-64562.13679063893,-65201.6765246787,-66259.54709355233,-68703.5261920633,-70842.62374137745,-73192.56524908156,-73407.74025198627,-72359.0647765142,-69206.57525526625,-63346.502770479165,-54028.124019520976,-37652.02521154994,-25900.456974985733,-11230.348592971717,-617.6145768292502,0.0,0.0,0.0
"(27, 8)",-64630.12485871701,-63329.44772618437,-58847.43141648429,-57492.934162632984,-56940.92820695615,-57101.220252185216,-58525.43736894304,-60791.289938523565,-65279.986950511,-68364.75781319161,-70855.01786094929,-71179.17672080715,-59968.17187114659,-55595.729635742755,-48411.33476597113,-39948.04639214003,-27971.389076700445,-15334.208746043974,-4308.638823729993,0.0,0.0,0.0,0.0
"(27, 12)",-61573.81331441676,-60531.376811290145,-44209.84461200885,-42972.10802666328,-42546.029141458464,-42579.090110038385,-43236.04409501204,-45525.28997073684,-49754.68776304651,-54611.39562504404,-57811.57012380185,-58378.959180333026,-56538.76295096221,-51554.01472066763,-43506.42552446035,-32105.80212910795,-18319.477915296222,-7135.878454768966,-232.793186651025,0.0,0.0,0.0,0.0
"(27, 16)",-49555.00026249559,-44949.09097879226,-40895.81133175741,-39076.397083663454,-38461.73200901489,-38572.010822577766,-40242.77175249341,-42267.33888592171,-47070.565891092774,-51449.22253448979,-54809.16945997941,-55602.078664720204,-52725.9617899785,-46323.50930336742,-35316.69603175133,-23662.857639454993,-11321.433839227862,-2406.6303139971424,0.0,0.0,0.0,0.0,0.0
"(27, 20)",-47858.01891456593,-43793.03307928702,-40765.954300324076,-12050.16258591888,-10352.350271998277,-11219.552008224291,-16740.64494766663,-24790.42214828872,-38212.401954392226,-46360.81688420882,-51399.98613346121,-51948.9332024428,-48292.195803678595,-40634.3626368549,-27379.826716663378,-15569.870956633287,-5147.187365965298,-124.63145434990246,0.0,0.0,0.0,0.0,0.0
"(36, 0)",-67005.03524749483,-66131.52289499136,-65581.48711139293,-65201.283296985115,-65085.31917710765,-65059.675555972724,-65123.845698666126,-65422.92662180483,-66540.92566779585,-67778.34642038646,-70336.2809648769,-71097.47238922371,-69428.4952166223,-64578.42519431615,-56125.2400475682,-45414.36855762285,-29507.188120069553,-13263.589634038015,-1880.6133366687354,0.0,0.0,0.0,0.0
"(36, 4)",-65912.19572231428,-65115.11230468752,-64173.35881307065,-63587.5559849937,-63423.1075351669,-63444.57656483049,-63310.212331814626,-64058.198155275895,-65219.214053572425,-66076.49973147384,-67415.24447008858,-68126.30657775419,-65388.5767428852,-58472.57035551631,-42205.116908771495,-25893.787651438233,-13675.708770391368,-3980.010776515788,-4.750881360225002,0.0,0.0,0.0,0.0
"(36, 8)",-64706.0002155,-64566.63068868036,-56765.76052151069,-55704.91904504668,-55389.61199889504,-55335.11907205482,-55492.84877787038,-56544.10372133446,-59991.330834279215,-61600.50518124057,-62996.632516819984,-59745.23043418453,-50136.78971454421,-42920.23265180681,-30899.389274153797,-17878.857642392068,-7146.68232139213,-966.0868368637273,0.0,0.0,0.0,0.0,0.0
"(36, 12)",-59586.810836382996,-58229.39033962534,-42472.96224997177,-41726.74190989549,-41503.13491679774,-41448.0247544632,-41525.29594740826,-42184.47376937953,-43883.27423537484,-46832.92128193905,-48332.383748845496,-48822.24916317464,-44778.161176142836,-35848.901587752145,-22595.14169425201,-10615.852822549408,-2387.429191938597,-1.7419898320825007,0.0,0.0,0.0,0.0,0.0
"(36, 16)",-44106.308533437295,-42549.72255942893,-38277.75457282945,-37108.054884824734,-36757.0936528761,-36704.57315435549,-36800.52932540931,-37655.193955918345,-40563.5622827649,-41751.11331955038,-44542.72147762276,-43834.93559453633,-38426.043407276666,-28683.92726752715,-15216.50335909952,-5123.394751604449,-523.9591296273753,0.0,0.0,0.0,0.0,0.0,0.0
"(36, 20)",-42315.66559281976,-39991.40682029351,-38277.75457282945,-6389.000222084465,-5200.972402240281,-5282.553813330276,-6483.998265538414,-10470.076644873621,-22251.590776049146,-32553.470195079928,-38114.80989547077,-37842.34543293018,-31536.366502027082,-21273.204394531433,-8122.911537112364,-1803.9664403395639,-17.198190524014493,0.0,0.0,0.0,0.0,0.0,0.0
"(45, 0)",-65912.08874688127,-65473.2204506611,-65117.48713682802,-64949.89481651383,-64900.649594479706,-64882.980043202755,-64845.92378851609,-64845.9237885161,-64845.92378851613,-64646.16176933888,-64646.16176933888,-62588.73479211902,-59119.9538362923,-51467.69970898596,-34471.160963007744,-17302.90716459032,-5783.715294582619,-101.09225841381333,0.0,0.0,0.0,0.0,0.0
"(45, 4)",-65027.93929785537,-64336.39534858516,-63418.77717312634,-63081.21954939157,-62934.696126916395,-62878.042744925915,-62811.55511617377,-62811.555116173746,-62666.24306814928,-62422.653306483204,-60940.31433124611,-58358.720514286455,-50655.517655516756,-35136.88391432778,-18513.286677867214,-6967.192219823774,-1144.554640123268,0.0,0.0,0.0,0.0,0.0,0.0
"(45, 8)",-64496.01193350008,-63997.28976375033,-55442.58184119293,-54917.90743348547,-54746.3785006093,-54680.96288155981,-54556.05735905049,-54556.05735905049,-54556.05735905048,-53440.675073896484,-50674.80476451708,-40517.34905969639,-35015.82930828641,-24079.387821326094,-11347.299112346098,-2723.484789649213,-58.33554434649606,0.0,0.0,0.0,0.0,0.0,0.0
"(45, 12)",-57638.59983622905,-56457.01882943652,-41558.694434357654,-41222.599483282,-41120.58659836719,-41084.20458102318,-41016.34437081008,-41016.34437081008,-41016.34437081008,-40707.84884168123,-38714.457657114064,-34440.31502985761,-27632.415633450884,-16588.761657074247,-5567.355684581379,-878.9899821888513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(45, 16)",-42406.41265198276,-42119.7928370904,-36822.997995715865,-36252.884217498075,-36069.53533190606,-35998.9755738561,-35875.65961207868,-35875.65961207866,-35875.65961207865,-35222.83142235958,-33201.363602238554,-27374.018945463755,-20495.976542480832,-10434.457463605491,-2203.075402574824,-105.40045792597853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(45, 20)",-39290.87770872873,-37889.81948559917,-36822.997995715865,-3613.6779920148488,-2933.40895906109,-2886.1842932736736,-2636.9363363502853,-3292.896207761853,-9842.09439437254,-15050.72805436896,-23137.597127549354,-20646.61587425653,-13685.57929336183,-5314.066941785567,-587.8662092306575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
